Date,Event Description,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Location of Incident,Number of Attacks on Health Facilities Reporting Destruction,Number of Attacks on Health Facilities Reporting Damaged,Forceful Entry into Health Facility,Occupation of Health Facility,Vicinity of Health Facility Affected,Health Transportation Destroyed,Health Transportation Damaged,Health Transportation Stolen/Hijacked,Looting/Theft/Robbery/Burglary of Health Supplies,Access Denied or Obstructed,Health Workers Killed,Health Workers Injured,Health Workers Kidnapped,Health Workers Arrested,Known Kidnapping or Arrest Outcome,Health Workers Threatened,Health Workers Assaulted,Health Workers Sexually Assaulted,Latitude,Longitude,Geo Precision
2024-05-11T00:00:00.000Z,"11 May 2024: A paediatric surgeon and a dentist were killed in an Israeli airstrike._x000D_
",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,No Information,0,0,0,0,0,0,0,0,0,0,2,0,0,0,null,0,0,0,31.4183455000,34.3502476000,"(3) District, Communicipality or Commune "
2024-05-11T00:00:00.000Z,"11-12 May 2024: In Jabalia Refugee Camp, Israeli drones opened fire on ambulances near a UN clinic and congregated displaced people.",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,IDP/Refugee Camp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5290924248,34.4840203437,(2) 25 km Precision 
2024-05-10T00:00:00.000Z,"As reported on 10 May 2024: A UN-agency and its partners were forced to stop evacuations of patients from the north due to fuel shortages and limited bed capacity at health facilities in the south._x000D_
",Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5128679000,34.4581358000,(2) 25 km Precision 
2024-05-10T00:00:00.000Z,May 2024: A male military medic was killed by Israeli forces.,Foreign Forces: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,0,0,1,0,0,0,null,0,0,0,33.8943573109,35.4762278885,(6) Country
2024-05-10T00:00:00.000Z,"10 May 2024: A medical centre was hit by Israeli artillery shells, causing a fire. Two Palestinians were killed. ",Host Government: Military,Israeli Defence Forces,Artillery,Health Building,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.4944219124,34.4539350289,(2) 25 km Precision 
2024-05-09T00:00:00.000Z,Between 09-18 May 2024: Only one mission of a UN-agency was carried out amid growing insecurity and delays during an Israeli military operation.,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Open Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.2830204000,34.2805069396,"(3) District, Communicipality or Commune "
2024-05-08T00:00:00.000Z,08 May 2024: An INGO announced it was handing over its activities at a hospital to the Ministry of Health and relocating its staff to another hospital to continue supporting maternity services in a safer area.,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Open Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3068618221,34.2459523795,(2) 25 km Precision 
2024-05-08T00:00:00.000Z,"08 May 2024: An INGO suspended its activities at a clinic, where over 8,200 consultations had been provided in April alone.",Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Open Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.2881324314,34.2576938814,(2) 25 km Precision 
2024-05-08T00:00:00.000Z,"08 May 2024: Israeli forces fired shells in the vicinity of a hospital. _x000D_
",Host Government: Military,Israeli Defence Forces,Shelling,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5351927833,34.5093655515,(2) 25 km Precision 
2024-05-08T00:00:00.000Z,"08 May 2024: A dental clinic was hit, killing 13 Palestinians and injuring an unspecified number.",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Health Building,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5069177675,34.4680648775,(2) 25 km Precision 
2024-05-07T00:00:00.000Z,"07-09 May 2024: The entry of fuel, all medical supplies and medical evacuations of patients through a border crossing was stopped after it was closed by Israeli forces. 159 critical patients, including cancer cases, were prevented from leaving to receive treatment. As of 19 May, the number of patients prevented from leaving was about 690",Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Administration,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.2486236000,34.2592625000,(2) 25 km Precision 
2024-05-07T00:00:00.000Z,"07 May 2024: An INGO discharged patients able to walk from their clinic inside a government hospital in preparation for a potential medical evacuation. On 12 May, the INGO announced its withdrawal from the hospital, following the advancing offensive. The remaining 22 patients were referred to other facilities.",Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Open Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.2752047000,34.2558269000,(2) 25 km Precision 
2024-05-07T00:00:00.000Z,"07 May 2024: Access to a hospital, where patients were being referred for surgery, was cut off by Israeli forces, making it difficult for ambulances to reach the facility. As a result, and following the evacuation of another nearby hospital, the governorate does not have any substantial medical services._x000D_
",Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Administration,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.3023150385,34.3195736658,(2) 25 km Precision 
2024-05-06T00:00:00.000Z,"06 May 2024: In Tulkarm Camp, ambulance crews were prevented from reaching and transporting people injured by Israeli forces during a raid on the camp. A woman injured by shrapnel was eventually handed to the Red Cross at an Israeli checkpoint.",Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.3136127735,35.0349283566,(2) 25 km Precision 
2024-05-06T00:00:00.000Z,06 May 2024: A hospital’s entrances were surrounded by Israeli forces during a security operation on the city and neighbouring refugee camps.,Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.3111468000,35.0275505000,(2) 25 km Precision 
2024-05-06T00:00:00.000Z,"06 May 2024: In Nur Shams Refugee Camp, ambulance crews were prevented from reaching and transporting people injured by Israeli forces during a raid on the camp.",Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.3177113890,35.0592180861,(2) 25 km Precision 
2024-05-06T00:00:00.000Z,"06 May 2024: In Tulkarm Refugee Camp, a PRCS medical point was destroyed by Israeli explosives, rendering it out of service and destroying medical equipment.",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,IDP/Refugee Camp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,32.3136127735,35.0349283566,(2) 25 km Precision 
2024-05-06T00:00:00.000Z,"06 May 2024: In Tulkarm Refugee Camp, Red Cross volunteers inside a house were surrounded by Israeli forces who damaged the facades of the house.",Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,2,0,0,32.3143384383,35.0347136596,(2) 25 km Precision 
2024-05-06T00:00:00.000Z,"06 May 2024: In Tulkarem Refugee Camp, an INGO-supported stabilisation point was stormed during a raid by Israeli forces. Volunteer paramedics trained by the INGO were harassed and do not feel safe providing care to patients.",Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,1,1,0,0,0,0,0,0,0,0,1,0,0,null,1,1,0,32.3136127735,35.0349283566,(2) 25 km Precision 
2024-05-06T00:00:00.000Z,06 May 2024: Surgical staff of an INGO due to support a hospital were denied entry at a border crossing due to its closure.,Host Government: Military,Israeli Defence Forces,Firearms,Other,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.2485436975,34.2576885223,(2) 25 km Precision 
2024-05-06T00:00:00.000Z,06 May 2024: An INGO reduced their operating hours at its static clinic in a displacement site as health workers prepared for potential evacuations. A medical unit belonging to the INGO was forced to evacuate earlier that day. ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Open Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.2752047000,34.2558269000,"(3) District, Communicipality or Commune "
2024-05-06T00:00:00.000Z,06 May 2024: An INGO was forced to close its medical unit due to being in the evacuation zone.,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Administration,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.2752047000,34.2558269000,"(3) District, Communicipality or Commune "
2024-05-06T00:00:00.000Z,"06 May 2024: An ambulance was obstructed from providing emergency services by Israeli soldiers._x000D_
",Host Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.3111468000,35.0275505000,(2) 25 km Precision 
2024-05-06T00:00:00.000Z,"06 May 2024: A hospital was affected by Israeli evacuation orders in the area. It was evacuated the following day. The dialysis department, the only one in Gaza, reportedly remained open.",Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Administration,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.2966677559,34.2434781533,(2) 25 km Precision 
2024-05-05T00:00:00.000Z,May 2024: A male military medic was killed by an Israeli airstrike on their house.,Foreign Forces: Military,Israeli Defence Forces,Firearms,Home,0,0,0,0,0,0,0,0,0,0,1,0,0,0,null,0,0,0,33.1699525000,35.5241964000,(2) 25 km Precision 
2024-05-04T00:00:00.000Z,"04 May 2024: Ambulance teams were prevented from reaching at least one Palestinian man who was shot and killed by Israeli forces whilst attempting to get out from under the rubble of his demolished home._x000D_
",Host Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.3527753785,35.0764308219,(2) 25 km Precision 
2024-04-26T00:00:00.000Z,"26 April 2024: A woman, her husband and their two babies were reportedly killed when a residential apartment was hit near a UN-run clinic. ",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Home,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5273091350,34.4516497690,(2) 25 km Precision 
2024-04-25T00:00:00.000Z,"25 April 2024: Three Palestinian children were reportedly killed and two injured in strikes near a hospital._x000D_
",Host Government: Military,Israeli Defence Forces,Aerial Bomb: No Information on Platform Type,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5351927833,34.5093655515,(2) 25 km Precision 
2024-04-25T00:00:00.000Z,"25 April 2024: An ambulance was obstructed by Israeli soldiers._x000D_
",Host Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.5256904270,35.1068598014,(2) 25 km Precision 
2024-04-24T00:00:00.000Z,"24 April 2024: The vicinity of a hospital was hit with artillery shells._x000D_
",Host Government: Military,Israeli Defence Forces,Artillery,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5512203354,34.5088504293,(2) 25 km Precision 
2024-04-24T00:00:00.000Z,"24 April 2024: A female nursing student was shot and killed by Israeli forces at a checkpoint._x000D_
",Host Government: Military,Israeli Defence Forces,Firearms,Checkpoint,0,0,0,0,0,0,0,0,0,0,1,0,0,0,null,0,0,0,31.5305556116,35.0923919678,(2) 25 km Precision 
2024-04-22T00:00:00.000Z,"22 April 2024: In Nuseirat Refugee Camp, the fifth floor and roof of the administration building of an NGO hospital was hit by an Israeli drone strike, disrupting the facility’s solar energy system and damaging water and fuel tanks. The hospital offers maternity and survivors of gender-based violence services.",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,IDP/Refugee Camp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.4523617091,34.3889486144,(2) 25 km Precision 
2024-04-22T00:00:00.000Z,"22 April 2024: A clinic sheltering IDPs was hit by Israeli airstrikes, injuring and killing an unspecified number of Palestinians.",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5004734000,34.4782627000,(2) 25 km Precision 
2024-04-21T00:00:00.000Z,21 April 2024: Israeli airstrikes were reported in the vicinity of a PRCS medical point.,Host Government: Military,Israeli Defence Forces,Shelling,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3443293000,34.3095897000,(2) 25 km Precision 
2024-04-21T00:00:00.000Z,"21 April 2024: Ambulance teams were prevented from reaching a Palestinian woman shot by Israeli soldiers. The woman died from her injuries. _x000D_
",Host Government: Military,Israeli Defence Forces,Firearms,Checkpoint,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.8530648325,35.4749260020,(2) 25 km Precision 
2024-04-20T00:00:00.000Z,"20 April 2024: A PRCS ambulance crew was detained at the entrance of a hospital._x000D_
",Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NoInformation,0,0,0,32.3146240559,35.0300467299,(2) 25 km Precision 
2024-04-20T00:00:00.000Z,"20 April 2024: In Bureij Refugee Camp, a doctor was killed when an Israeli airstrike hit his clinic._x000D_
",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,IDP/Refugee Camp,0,1,0,0,0,0,0,0,0,0,1,0,0,0,null,0,0,0,31.4384767815,34.4034718931,(2) 25 km Precision 
2024-04-20T00:00:00.000Z,20 April 2024: A PRCS ambulance was prevented by Israeli forces from transporting wounded Palestinians during clashes in the town.,Host Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.1791437000,35.3349466000,(2) 25 km Precision 
2024-04-20T00:00:00.000Z,"20 April 2024: In Nur Sham Refugee Camp, Israeli forces opened fire at an ambulance as it was trying to enter the camp._x000D_
",Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,32.3177113890,35.0592180861,(2) 25 km Precision 
2024-04-20T00:00:00.000Z,20 April 2024: A pharmaceutical factory and warehouse was destroyed after being hit by an Israeli airstrike. ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Warehouse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.4203604000,34.3721461689,"(4) Province, State, Governorate "
2024-04-20T00:00:00.000Z,"20 April 2024: WHO and its partners were unable to assess needs at an NGO hospital to support restoration of services, increasing the health risks of critical patients being treated there.",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Open Space,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.5338979929,34.5065599662,(2) 25 km Precision 
2024-04-20T00:00:00.000Z,"20 April 2024: A planned mission by WHO and its partners to a hospital was only partially completed due to delays at checkpoints and ongoing fighting. Consequently, fuel and medical supplies did not reach the facility for the second time in a week.",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Open Space,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.5384016638,34.5013082588,(2) 25 km Precision 
2024-04-19T00:00:00.000Z,Around 19 April 2024: Fuel and medical supplies did not reach a hospital due to checkpoint delays and onoing fighting. A second attempt on 20 April was only partially completed.,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Open Space,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.5384016638,34.5013082588,(2) 25 km Precision 
2024-04-19T00:00:00.000Z,19 April 2024: PRCS ambulances were prevented from reaching Nur Shams Camp for several hours by Israeli soldiers during a three-day security operation on the camp. At least one elderly man died as a result of delays in reaching the hospital. ,Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.3177113890,35.0592180861,(2) 25 km Precision 
2024-04-19T00:00:00.000Z,"19 April 2024: In Nur Sham Refugee Camp, a PRCS volunteer medic was injured by Israeli sniper fire while working at a first aid point. Colleagues who attempted to reach him were also fired at over the course of 12 hours. ",Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,null,1,0,0,32.3177113890,35.0592180861,(2) 25 km Precision 
2024-04-19T00:00:00.000Z,"19 April 2024: In Nur Sham Refugee Camp, a Red Cross emergency medical team was detained for about half an hour._x000D_
",Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Freed,0,0,0,32.3177113890,35.0592180861,(2) 25 km Precision 
2024-04-18T00:00:00.000Z,"Between 18-21 April 2023: In either Tulkarem or Nur Shams refugee camp, an INGO-trained paramedical volunteer was shot in the leg while on duty during a three-day incursion across the camps.",Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,null,0,0,0,32.3165870860,35.0469875336,(2) 25 km Precision 
2024-04-13T00:00:00.000Z,13 April 2024: A PRCS ambulance was attacked by Israeli forces who smashed the vehicle’s windows. ,Host Government: Military,Israeli Defence Forces,No Information on the Weapon Used,No Information,0,0,0,0,0,0,1,0,0,0,0,0,0,0,null,0,0,0,32.0560404000,35.3661467000,(2) 25 km Precision 
2024-04-12T00:00:00.000Z,12 April 2024: Israeli settlers opened fire on a PRCS ambulance attempting to reach individuals wounded in an attack on the village by Israeli settlers. ,Civilian,Israeli settlers,Firearms,Road,0,0,0,0,0,0,1,0,0,0,0,0,0,0,null,1,0,0,32.0199750667,35.3461504125,(2) 25 km Precision 
2024-04-12T00:00:00.000Z,"12 April 2024: In al Far’a refugee camp, Israeli forces opened fire at a PRCS ambulance responding to reports of casualties. A paramedic inside the vehicle was beaten and arrested. He was later released and transferred to a hospital. ",Host Government: Military,Israeli Defence Forces,Fist and Foot,IDP/Refugee Camp,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Freed,0,1,0,32.2933362750,35.3447556496,(2) 25 km Precision 
